account,symbol,execution_price,size,side,time,start_position,event,closedPnL,leverage
0x00000015f0767965746610a1e72a989eec24a3c5,ETH-USD,13201.31,2.2855,BUY,2023-03-11 00:33:00,2.3567,PARTIAL_FILL,46.94,1
0x0000000f009458a421f1eff8cb780368ae340454,SOL-USD,30182.74,3.4923,BUY,2023-10-09 16:16:00,6.1234,FILL,-372.7,10
0x0000000b51a0f26aa31ee7953d3736323b982ef8,ARB-USD,22445.79,2.0361,BUY,2023-12-29 02:41:00,-5.1358,PARTIAL_FILL,-744.24,20
0x0000001beaae2f939afb960d304c3ce07c69dee1,BTC-USD,24376.17,1.8921,BUY,2024-10-27 13:41:00,-8.8777,FILL,189.68,10
0x000000180da441df41c4e67e0d8c642702f06b90,BTC-USD,13863.01,4.5074,BUY,2023-12-06 17:36:00,7.7511,LIQUIDATION,219.83,50
0x000000057bee22c86da98e151d01bd33ad3c2d6d,ETH-USD,1037.92,1.0437,SELL,2024-11-04 18:53:00,5.0451,PARTIAL_FILL,-394.85,2
0x0000000e17717810bc2f834dfb4acf4781f631d4,DOGE-USD,23092.39,3.7013,SELL,2024-02-03 03:27:00,4.4833,PARTIAL_FILL,321.86,50
0x000000038a6ee4d80aa2a3959af5009837f8a88b,SOL-USD,58138.34,1.6386,SELL,2023-08-26 12:27:00,-4.5335,LIQUIDATION,-12.51,50
0x0000000e17717810bc2f834dfb4acf4781f631d4,DOGE-USD,5233.08,3.0969,SELL,2023-07-10 20:09:00,4.2622,FILL,-321.01,2
0x000000059636a43f3840a79d4f2deec9b3aa7efe,SOL-USD,5582.07,4.7154,BUY,2024-02-03 16:26:00,-2.8017,LIQUIDATION,-133.64,10
0x00000006acda5f3cacfc6ead9889ad5e3eb13b90,BTC-USD,33297.77,2.9887,SELL,2023-04-16 02:46:00,7.2744,FILL,-291.65,5
0x00000009841e5852e5d7c9b53bfe2941e2acf72f,DOGE-USD,41150.43,0.8558,BUY,2024-07-26 08:26:00,-3.9774,LIQUIDATION,-364.68,5
0x00000015af8d4a99cc86b580e95fc0e88fb5d27b,BTC-USD,15176.81,1.2405,SELL,2023-11-03 09:00:00,-0.084,PARTIAL_FILL,-292.43,50
0x0000001a790e629ab5136ac601f346639bf00273,DOGE-USD,48264.18,1.6544,SELL,2024-02-10 12:20:00,-1.3877,PARTIAL_FILL,-374.15,5
0x0000001a063e60fc9d6d18cc51d09df6913e4de2,ARB-USD,19620.59,1.4087,BUY,2023-10-26 00:46:00,-2.6997,PARTIAL_FILL,-1181.45,10
0x00000015f0767965746610a1e72a989eec24a3c5,ETH-USD,47881.36,4.1581,SELL,2024-04-17 09:15:00,6.3793,LIQUIDATION,172.36,1
0x00000017c7c8a30ad5aa8d6cff7902eededa4e16,ETH-USD,47365.7,0.3791,SELL,2023-09-16 22:26:00,-0.4153,LIQUIDATION,385.33,20
0x000000057bee22c86da98e151d01bd33ad3c2d6d,SOL-USD,6651.23,1.2487,BUY,2024-07-10 20:43:00,-2.8998,PARTIAL_FILL,221.28,50
0x00000004c2b2a63ec3e691bd6db7498dc6a7ee39,SOL-USD,6446.08,0.502,SELL,2024-10-24 07:28:00,0.2135,PARTIAL_FILL,159.27,2
0x00000004c2b2a63ec3e691bd6db7498dc6a7ee39,ARB-USD,20763.55,0.1326,BUY,2024-01-19 14:50:00,-4.0914,FILL,-446.67,1
0x0000001c1945931529e3fa888685f25f1c11f735,ARB-USD,28622.14,2.1964,SELL,2023-07-31 03:01:00,-0.9511,FILL,-902.6,50
0x00000006d9f2f9030b3b19e08d2177b4c30ff46e,BTC-USD,55802.35,3.705,BUY,2023-12-18 14:14:00,-6.5109,FILL,-252.73,20
0x00000013e91ea71eccb123a717a2548be037e5ed,ETH-USD,38464.68,2.1664,BUY,2024-02-19 00:45:00,4.7478,FILL,-75.82,1
0x0000000551389fa7755f3966588373cc1ff49b78,SOL-USD,34683.14,3.9995,BUY,2023-08-08 21:55:00,-6.2608,LIQUIDATION,-293.26,20
0x0000001c1945931529e3fa888685f25f1c11f735,SOL-USD,36717.37,2.9392,SELL,2024-05-16 22:51:00,-2.9603,LIQUIDATION,540.47,5
0x0000001ae47e465f8a185c1dd38c9323287d06ca,DOGE-USD,40359.39,1.5728,BUY,2023-11-01 12:26:00,-3.8924,FILL,-126.56,2
0x0000000d5c8173a53bfcf03e8844c544ce4a2bbd,DOGE-USD,25440.02,2.4385,SELL,2024-09-02 05:20:00,3.8687,PARTIAL_FILL,-401.81,20
0x0000001ae47e465f8a185c1dd38c9323287d06ca,BTC-USD,57115.33,2.4282,SELL,2024-04-06 21:31:00,6.3043,PARTIAL_FILL,9.24,2
0x00000015f0767965746610a1e72a989eec24a3c5,ARB-USD,10118.48,2.8313,SELL,2024-03-01 14:36:00,-4.1582,LIQUIDATION,-331.8,2
0x0000001368231c9688457c5df7f17b4961b1cd22,DOGE-USD,34405.57,1.3468,BUY,2024-05-22 23:28:00,6.4657,LIQUIDATION,148.28,20
0x0000000551389fa7755f3966588373cc1ff49b78,ARB-USD,44185.72,3.2718,BUY,2024-07-13 02:28:00,-4.0458,FILL,-66.19,2
0x00000018112f41f0a975841523731034885f6e66,ETH-USD,48661.09,2.9437,BUY,2023-05-01 04:50:00,7.221,PARTIAL_FILL,136.55,5
0x0000000551389fa7755f3966588373cc1ff49b78,BTC-USD,31983.62,2.9883,SELL,2023-07-31 16:57:00,-3.5269,PARTIAL_FILL,-416.3,2
0x0000001563505bbdc1b278a4cacafd248b8148f6,ETH-USD,55134.25,4.9625,SELL,2024-11-26 07:48:00,-7.4622,FILL,-743.98,50
0x00000004c2b2a63ec3e691bd6db7498dc6a7ee39,ARB-USD,34687.79,1.3509,BUY,2024-11-23 02:25:00,-2.4966,FILL,956.17,10
0x0000001a063e60fc9d6d18cc51d09df6913e4de2,SOL-USD,27336.27,2.4453,SELL,2024-06-11 02:50:00,-9.9505,PARTIAL_FILL,382.09,20
0x00000004c2b2a63ec3e691bd6db7498dc6a7ee39,ETH-USD,49508.37,2.4786,SELL,2024-07-01 15:50:00,6.5669,LIQUIDATION,46.68,5
0x0000000e17717810bc2f834dfb4acf4781f631d4,BTC-USD,6064.53,3.9216,BUY,2023-12-18 20:19:00,-9.6744,FILL,186.35,10
0x0000000b51a0f26aa31ee7953d3736323b982ef8,BTC-USD,15098.32,1.8655,SELL,2023-06-12 07:27:00,-6.6895,LIQUIDATION,393.19,50
0x0000001996afd21d4090bc75924c5ca98fadc1a6,BTC-USD,12883.93,0.3989,BUY,2024-11-02 10:52:00,-5.4762,PARTIAL_FILL,-47.5,20
0x00000012981bd2a8bfb25e33aff41157b7c93acf,ETH-USD,4342.62,1.9215,SELL,2023-05-04 04:24:00,6.1191,FILL,-1345.26,50
0x00000006d9f2f9030b3b19e08d2177b4c30ff46e,ETH-USD,31877.45,0.0523,BUY,2023-05-17 04:58:00,-6.7177,LIQUIDATION,513.0,50
0x0000001ae47e465f8a185c1dd38c9323287d06ca,ARB-USD,5292.61,0.5113,BUY,2024-02-26 04:15:00,1.7915,LIQUIDATION,-223.18,1
0x00000006d9f2f9030b3b19e08d2177b4c30ff46e,BTC-USD,33248.46,3.004,BUY,2023-10-11 19:32:00,-4.3016,PARTIAL_FILL,405.73,20
0x0000001a063e60fc9d6d18cc51d09df6913e4de2,ARB-USD,38805.57,3.9212,SELL,2023-07-13 02:33:00,-0.1022,FILL,-613.65,2
0x00000014a07c60582d1ab2ed4c4bc622fd5166e6,SOL-USD,23271.61,4.1965,BUY,2023-01-13 02:01:00,-2.6918,PARTIAL_FILL,-530.61,10
0x000000038a6ee4d80aa2a3959af5009837f8a88b,BTC-USD,13023.0,4.6137,SELL,2024-08-24 13:44:00,0.1322,PARTIAL_FILL,783.14,10
0x0000001996afd21d4090bc75924c5ca98fadc1a6,DOGE-USD,16720.32,1.5564,BUY,2024-02-16 20:48:00,8.4185,FILL,51.23,20
0x0000000e17717810bc2f834dfb4acf4781f631d4,BTC-USD,41950.69,3.6525,SELL,2024-10-27 21:47:00,-8.8419,FILL,101.93,2
0x0000001a063e60fc9d6d18cc51d09df6913e4de2,ETH-USD,858.63,0.6947,BUY,2024-11-04 23:16:00,-6.7233,LIQUIDATION,90.93,1
0x00000014a07c60582d1ab2ed4c4bc622fd5166e6,ETH-USD,44002.86,0.5991,SELL,2023-06-20 22:36:00,-3.2998,LIQUIDATION,-208.93,1
0x000000038a6ee4d80aa2a3959af5009837f8a88b,ARB-USD,30695.83,0.2866,SELL,2024-10-04 18:43:00,-6.6624,FILL,-234.15,20
0x00000016913f88425d9789f6aa7311c18d5288f1,DOGE-USD,2737.87,4.316,BUY,2023-04-29 01:35:00,-9.0804,LIQUIDATION,-118.1,2
0x0000000534dba931eff6691fb026de7cce177b4e,ETH-USD,14970.96,4.5801,SELL,2024-11-02 21:57:00,-4.5748,FILL,69.68,5
0x0000000b8adec896e1512836385aba935be6128e,ETH-USD,57249.36,0.3539,BUY,2023-02-23 00:23:00,7.3206,LIQUIDATION,-331.47,10
0x000000084db6a2d55ecbefa302218daf7412b293,DOGE-USD,44400.6,1.2205,SELL,2023-07-25 07:09:00,1.8338,LIQUIDATION,439.75,5
0x0000000534dba931eff6691fb026de7cce177b4e,BTC-USD,32538.56,3.1833,BUY,2023-01-07 03:13:00,7.544,LIQUIDATION,1097.44,50
0x00000009841e5852e5d7c9b53bfe2941e2acf72f,ARB-USD,57674.99,4.8631,SELL,2024-06-26 16:26:00,4.233,FILL,-509.06,2
0x00000014a07c60582d1ab2ed4c4bc622fd5166e6,ARB-USD,34888.16,2.5321,BUY,2024-12-18 21:08:00,6.3993,FILL,84.06,50
0x000000084db6a2d55ecbefa302218daf7412b293,SOL-USD,55569.91,1.9708,SELL,2023-08-31 06:08:00,-3.475,LIQUIDATION,-211.4,50
0x0000001563505bbdc1b278a4cacafd248b8148f6,ETH-USD,9946.06,2.3356,BUY,2024-08-21 03:05:00,-7.5853,LIQUIDATION,-223.71,10
0x0000000e17717810bc2f834dfb4acf4781f631d4,SOL-USD,12979.75,4.2843,BUY,2023-06-11 01:43:00,-8.1757,FILL,665.46,2
0x0000000a99998c2c94fed25d7133b452b45ed1f0,ETH-USD,57130.59,4.2745,BUY,2023-11-03 01:53:00,4.9616,FILL,286.86,20
0x0000000d5c8173a53bfcf03e8844c544ce4a2bbd,ETH-USD,22397.16,3.1552,SELL,2023-08-16 00:04:00,-8.3192,PARTIAL_FILL,-1104.79,50
0x00000006d9f2f9030b3b19e08d2177b4c30ff46e,ARB-USD,5609.52,4.2379,BUY,2023-07-22 15:01:00,-7.5494,LIQUIDATION,-208.06,5
0x0000000e17717810bc2f834dfb4acf4781f631d4,ARB-USD,21301.2,4.5424,BUY,2024-01-27 13:56:00,-4.4029,FILL,-309.35,5
0x00000015af8d4a99cc86b580e95fc0e88fb5d27b,BTC-USD,16858.58,0.6948,BUY,2024-07-17 12:50:00,2.8531,PARTIAL_FILL,38.19,2
0x0000000b5174fc8aff9a5c36893a156f3eabedcb,ARB-USD,20707.64,2.8326,SELL,2024-12-31 15:33:00,-2.2324,FILL,-982.03,5
0x00000018112f41f0a975841523731034885f6e66,DOGE-USD,58441.39,0.5097,BUY,2024-01-02 05:11:00,-5.1769,PARTIAL_FILL,395.37,50
0x0000001b349fa65c497d33d4e8dc39b4e2817efd,SOL-USD,54847.4,0.1508,SELL,2023-08-31 06:53:00,-2.9664,PARTIAL_FILL,124.88,50
0x0000000f009458a421f1eff8cb780368ae340454,SOL-USD,29477.14,0.4604,BUY,2024-05-19 19:12:00,2.0333,FILL,22.7,2
0x0000001a790e629ab5136ac601f346639bf00273,ETH-USD,3667.4,0.7471,SELL,2023-05-14 21:25:00,8.3445,FILL,630.66,50
0x0000001563505bbdc1b278a4cacafd248b8148f6,SOL-USD,19423.93,4.8795,SELL,2024-08-23 18:52:00,8.9739,PARTIAL_FILL,316.92,50
0x0000001bc8162338dc47de440ea837af3838b326,SOL-USD,7728.17,3.6469,SELL,2023-06-29 10:58:00,8.974,LIQUIDATION,70.77,50
0x00000016913f88425d9789f6aa7311c18d5288f1,DOGE-USD,56207.6,0.7118,BUY,2024-09-18 10:28:00,-8.4439,LIQUIDATION,496.66,50
0x0000000a99998c2c94fed25d7133b452b45ed1f0,ETH-USD,41621.25,1.7589,BUY,2023-01-12 05:56:00,4.4083,FILL,-365.87,1
0x0000000e56901b2b1ea616b5453d0ef56dadd6c7,ARB-USD,32806.84,0.5161,SELL,2024-02-28 05:28:00,5.7746,PARTIAL_FILL,413.94,10
0x000000057bee22c86da98e151d01bd33ad3c2d6d,SOL-USD,19191.14,4.7588,BUY,2023-03-17 19:56:00,-3.1638,LIQUIDATION,-170.08,1
0x000000065193e910a101ddd5798fca6d562b0f79,BTC-USD,19932.57,4.8722,BUY,2024-03-20 21:18:00,3.9439,PARTIAL_FILL,793.79,10
0x00000009841e5852e5d7c9b53bfe2941e2acf72f,BTC-USD,23634.84,2.7528,BUY,2023-11-01 15:12:00,-6.9282,LIQUIDATION,741.05,10
0x00000006acda5f3cacfc6ead9889ad5e3eb13b90,ETH-USD,38327.62,4.8855,BUY,2023-04-10 21:16:00,6.8754,LIQUIDATION,461.87,10
0x00000006d9f2f9030b3b19e08d2177b4c30ff46e,DOGE-USD,11174.39,4.4286,SELL,2023-04-04 07:53:00,-6.2683,FILL,-379.55,5
0x000000180da441df41c4e67e0d8c642702f06b90,BTC-USD,45158.89,3.3407,BUY,2023-10-03 07:35:00,3.3628,PARTIAL_FILL,-302.94,1
0x0000001bc8162338dc47de440ea837af3838b326,DOGE-USD,57941.1,3.4385,SELL,2023-03-04 22:02:00,1.4543,FILL,-22.11,10
0x000000180da441df41c4e67e0d8c642702f06b90,DOGE-USD,7304.88,3.7884,BUY,2024-05-29 21:27:00,8.9812,FILL,-556.07,2
0x00000013e91ea71eccb123a717a2548be037e5ed,ETH-USD,19252.99,3.6382,SELL,2023-07-26 08:33:00,-8.2595,PARTIAL_FILL,-130.66,1
0x0000000bae273f8e8faac7957be587ffa3b1799d,DOGE-USD,6839.88,0.7567,SELL,2024-04-14 03:50:00,1.7587,FILL,833.47,20
0x0000000f009458a421f1eff8cb780368ae340454,SOL-USD,15921.78,3.2774,SELL,2023-10-20 19:38:00,2.1792,FILL,-470.96,20
0x0000001be4698dd313586b2688c09d95c333e861,ARB-USD,23807.99,4.396,BUY,2024-11-28 11:01:00,-5.2484,PARTIAL_FILL,-29.06,50
0x0000000b9be19837bee5ed72ba585bd35ec42e08,SOL-USD,50586.51,4.2926,SELL,2023-12-12 08:46:00,-8.0357,FILL,-280.16,50
0x000000103b73d19ba5d25badb67b13efa4161293,BTC-USD,26558.82,4.568,BUY,2024-03-02 09:45:00,4.8189,PARTIAL_FILL,15.57,10
0x00000004c2b2a63ec3e691bd6db7498dc6a7ee39,ETH-USD,10506.87,4.3772,BUY,2024-06-02 11:52:00,6.7395,FILL,-149.54,2
0x0000001313bab41888a24cb55eb61464382567b8,ARB-USD,40902.34,1.2173,BUY,2024-04-20 17:22:00,1.8809,FILL,751.82,10
0x000000065193e910a101ddd5798fca6d562b0f79,SOL-USD,17175.66,1.939,BUY,2023-12-19 21:13:00,7.0764,FILL,868.69,2
0x00000006d9f2f9030b3b19e08d2177b4c30ff46e,ARB-USD,51891.33,4.836,BUY,2023-10-03 00:14:00,-9.822,FILL,316.93,50
0x000000103b73d19ba5d25badb67b13efa4161293,SOL-USD,25486.03,1.8886,SELL,2023-09-16 19:25:00,-0.82,FILL,-88.49,5
0x0000001563505bbdc1b278a4cacafd248b8148f6,BTC-USD,33731.28,2.9729,SELL,2024-08-21 08:40:00,-4.0305,FILL,-23.6,5
0x0000000b51a0f26aa31ee7953d3736323b982ef8,SOL-USD,11382.77,2.5913,SELL,2023-11-29 04:46:00,7.9937,PARTIAL_FILL,-120.9,2
0x00000006d9f2f9030b3b19e08d2177b4c30ff46e,ARB-USD,15639.63,2.0986,SELL,2023-01-27 06:21:00,4.7346,PARTIAL_FILL,417.04,10
0x00000016913f88425d9789f6aa7311c18d5288f1,DOGE-USD,54400.94,3.3626,SELL,2024-12-31 04:47:00,-3.9961,FILL,-303.09,20
0x0000001cc53906cd8581b250405941305cec4eb5,DOGE-USD,56820.71,4.499,BUY,2023-09-22 11:16:00,-8.214,LIQUIDATION,-602.84,50
0x000000084db6a2d55ecbefa302218daf7412b293,ARB-USD,28285.14,4.3333,BUY,2024-08-22 12:33:00,1.6063,PARTIAL_FILL,3.09,20
0x0000000534dba931eff6691fb026de7cce177b4e,BTC-USD,8328.18,1.0095,BUY,2023-11-02 14:17:00,9.7438,LIQUIDATION,-169.9,10
0x0000001beaae2f939afb960d304c3ce07c69dee1,ETH-USD,29425.67,3.8202,BUY,2023-08-03 15:24:00,-7.4119,LIQUIDATION,191.92,1
0x000000057bee22c86da98e151d01bd33ad3c2d6d,DOGE-USD,43866.48,4.7508,BUY,2023-01-05 20:46:00,5.137,PARTIAL_FILL,-821.07,5
0x00000016913f88425d9789f6aa7311c18d5288f1,SOL-USD,7822.95,1.9239,SELL,2023-09-12 09:29:00,-3.8777,FILL,395.81,20
0x000000103b73d19ba5d25badb67b13efa4161293,DOGE-USD,26076.55,3.437,SELL,2024-06-16 12:01:00,-3.1453,LIQUIDATION,-148.76,2
0x00000016913f88425d9789f6aa7311c18d5288f1,ETH-USD,44071.19,2.9526,BUY,2023-08-22 20:16:00,-7.5368,PARTIAL_FILL,134.14,2
0x0000001ae47e465f8a185c1dd38c9323287d06ca,BTC-USD,39752.0,3.2713,BUY,2024-07-01 17:16:00,-9.0353,FILL,-115.19,1
0x0000001be4698dd313586b2688c09d95c333e861,ETH-USD,41742.0,3.1553,BUY,2024-04-30 19:44:00,-1.5826,FILL,190.91,5
0x0000000534dba931eff6691fb026de7cce177b4e,BTC-USD,17034.14,3.926,BUY,2023-05-21 13:18:00,-6.0271,FILL,632.05,10
0x000000057bee22c86da98e151d01bd33ad3c2d6d,DOGE-USD,54630.36,3.4441,SELL,2023-06-14 15:09:00,-3.3879,FILL,-784.69,10
0x00000018112f41f0a975841523731034885f6e66,DOGE-USD,43441.46,0.5154,BUY,2023-04-03 05:55:00,2.8867,LIQUIDATION,-34.04,5
0x000000084db6a2d55ecbefa302218daf7412b293,SOL-USD,25617.11,0.5883,SELL,2023-02-10 11:57:00,-9.8066,FILL,168.92,1
0x0000001ae47e465f8a185c1dd38c9323287d06ca,SOL-USD,22420.07,1.7202,BUY,2024-03-24 15:51:00,-1.9844,LIQUIDATION,-318.6,1
0x00000006d9f2f9030b3b19e08d2177b4c30ff46e,ETH-USD,8037.44,3.6348,BUY,2024-03-07 14:11:00,-7.9257,PARTIAL_FILL,-34.48,2
0x0000001bc8162338dc47de440ea837af3838b326,SOL-USD,51768.29,4.401,BUY,2024-09-17 13:28:00,9.4689,FILL,-28.35,50
0x000000038a6ee4d80aa2a3959af5009837f8a88b,SOL-USD,840.38,4.343,SELL,2023-02-17 21:55:00,5.3506,PARTIAL_FILL,247.35,20
0x0000001c1945931529e3fa888685f25f1c11f735,DOGE-USD,26027.59,3.636,BUY,2023-12-13 17:57:00,-3.085,PARTIAL_FILL,142.47,10
0x00000004f7f1c901916695b7cb686819972a8469,BTC-USD,30383.5,2.3518,BUY,2024-09-19 10:17:00,7.3883,FILL,317.45,10
0x0000001313bab41888a24cb55eb61464382567b8,ETH-USD,24256.29,1.1826,SELL,2023-02-21 14:20:00,-1.1162,PARTIAL_FILL,-310.43,10
0x0000000e56901b2b1ea616b5453d0ef56dadd6c7,BTC-USD,24266.04,0.1888,BUY,2023-05-02 17:13:00,-9.9966,FILL,1073.58,20
0x00000017c7c8a30ad5aa8d6cff7902eededa4e16,ARB-USD,21864.21,0.2808,SELL,2024-11-01 15:45:00,6.8863,LIQUIDATION,135.69,2
0x00000014a07c60582d1ab2ed4c4bc622fd5166e6,ARB-USD,5936.48,3.298,BUY,2024-11-03 16:23:00,-3.1729,PARTIAL_FILL,562.66,1
0x0000001563505bbdc1b278a4cacafd248b8148f6,BTC-USD,29596.09,4.111,BUY,2024-12-19 03:59:00,4.4312,FILL,-262.12,50
0x0000000551389fa7755f3966588373cc1ff49b78,ARB-USD,43035.6,0.5478,BUY,2024-02-07 14:29:00,-9.07,PARTIAL_FILL,703.97,10
0x0000001b349fa65c497d33d4e8dc39b4e2817efd,DOGE-USD,57834.9,0.0316,BUY,2024-11-05 16:49:00,-9.0286,LIQUIDATION,562.06,50
0x0000001be4698dd313586b2688c09d95c333e861,DOGE-USD,43856.63,0.6506,BUY,2023-07-01 12:26:00,3.1504,PARTIAL_FILL,661.97,10
0x0000001be4698dd313586b2688c09d95c333e861,ETH-USD,23932.41,1.7209,SELL,2024-09-15 23:32:00,-0.9431,FILL,-780.82,5
0x0000001be4698dd313586b2688c09d95c333e861,DOGE-USD,42741.27,4.6782,SELL,2023-11-03 11:58:00,-5.6531,FILL,150.13,50
0x0000000d5c8173a53bfcf03e8844c544ce4a2bbd,ETH-USD,42650.13,3.8063,SELL,2024-11-19 17:18:00,-0.3926,PARTIAL_FILL,1408.22,20
0x0000000bae273f8e8faac7957be587ffa3b1799d,DOGE-USD,1613.8,0.7352,BUY,2024-03-08 09:43:00,-8.8679,LIQUIDATION,255.76,50
0x0000001be55ce8f6c0627a3f8732d7b047229389,BTC-USD,12319.65,2.7104,SELL,2023-09-14 17:55:00,6.2805,FILL,306.94,5
0x0000001a063e60fc9d6d18cc51d09df6913e4de2,DOGE-USD,14331.97,3.9237,SELL,2023-08-18 13:50:00,-4.2472,PARTIAL_FILL,-628.35,50
0x000000059636a43f3840a79d4f2deec9b3aa7efe,DOGE-USD,876.62,1.2642,BUY,2024-12-02 18:34:00,7.377,LIQUIDATION,498.13,20
0x0000001465eddcfa441360946a84e7e3ce9ff57f,ETH-USD,26984.01,4.9174,SELL,2024-09-09 01:27:00,-6.2605,FILL,228.97,1
0x0000001368231c9688457c5df7f17b4961b1cd22,SOL-USD,9739.64,4.2316,BUY,2023-10-13 20:39:00,-3.3887,PARTIAL_FILL,912.04,1
0x0000000b9be19837bee5ed72ba585bd35ec42e08,ARB-USD,4465.56,3.5413,SELL,2024-11-08 05:26:00,-5.6008,FILL,82.69,20
0x0000000f009458a421f1eff8cb780368ae340454,ARB-USD,21029.24,4.4181,BUY,2024-07-10 17:52:00,-3.3623,LIQUIDATION,193.2,50
0x0000000bae273f8e8faac7957be587ffa3b1799d,BTC-USD,26795.47,4.5234,SELL,2024-10-26 17:46:00,8.3721,FILL,621.53,20
0x00000006acda5f3cacfc6ead9889ad5e3eb13b90,DOGE-USD,30907.11,2.5486,SELL,2023-10-17 03:10:00,-9.123,PARTIAL_FILL,-542.58,10
0x0000000f009458a421f1eff8cb780368ae340454,BTC-USD,12725.81,3.1513,BUY,2024-07-04 22:56:00,7.299,LIQUIDATION,362.43,2
0x00000006d9f2f9030b3b19e08d2177b4c30ff46e,BTC-USD,1522.8,3.5872,BUY,2024-03-21 02:36:00,-8.2496,FILL,-369.21,1
0x0000000a99998c2c94fed25d7133b452b45ed1f0,ARB-USD,27122.43,2.0282,SELL,2023-08-22 23:37:00,-9.6622,PARTIAL_FILL,201.71,5
0x0000001be4698dd313586b2688c09d95c333e861,BTC-USD,55690.06,0.5396,SELL,2023-02-16 00:30:00,-3.973,FILL,-571.85,50
0x0000000f009458a421f1eff8cb780368ae340454,ETH-USD,44830.56,3.9859,BUY,2023-06-10 23:41:00,-4.1004,PARTIAL_FILL,-946.05,20
0x0000000bae273f8e8faac7957be587ffa3b1799d,DOGE-USD,7481.79,0.0351,BUY,2024-01-18 23:47:00,-2.1184,PARTIAL_FILL,551.41,20
0x0000000551389fa7755f3966588373cc1ff49b78,ARB-USD,9741.17,1.1117,BUY,2023-12-19 01:54:00,-6.1135,FILL,338.93,5
0x0000001a2f73f98bad027ce1a334865e24933b83,DOGE-USD,17510.09,0.3461,BUY,2024-07-16 04:42:00,-6.0516,PARTIAL_FILL,-16.42,1
0x00000009841e5852e5d7c9b53bfe2941e2acf72f,BTC-USD,37209.0,4.5016,SELL,2024-11-02 18:09:00,-0.2828,LIQUIDATION,143.73,5
0x000000180da441df41c4e67e0d8c642702f06b90,SOL-USD,57523.67,0.8515,SELL,2024-08-02 08:53:00,-5.0765,FILL,506.78,5
0x0000000d5c8173a53bfcf03e8844c544ce4a2bbd,SOL-USD,27824.62,1.8001,SELL,2024-01-04 08:54:00,-0.2606,FILL,-707.0,5
0x0000000f009458a421f1eff8cb780368ae340454,ETH-USD,44039.32,3.1368,SELL,2023-05-24 18:37:00,-8.492,FILL,814.02,50
0x00000018112f41f0a975841523731034885f6e66,DOGE-USD,54387.58,2.7625,BUY,2024-02-19 11:25:00,7.8797,PARTIAL_FILL,-106.44,20
0x00000018112f41f0a975841523731034885f6e66,DOGE-USD,8119.49,2.5106,SELL,2023-08-17 04:28:00,-2.0643,PARTIAL_FILL,650.62,1
0x0000000b8adec896e1512836385aba935be6128e,DOGE-USD,44181.6,2.4227,BUY,2023-06-13 07:02:00,-9.1916,LIQUIDATION,-312.78,5
0x0000000551389fa7755f3966588373cc1ff49b78,DOGE-USD,23346.78,4.5903,SELL,2024-11-15 16:40:00,-9.2019,PARTIAL_FILL,-509.36,1
0x0000001a063e60fc9d6d18cc51d09df6913e4de2,SOL-USD,22661.91,1.8988,BUY,2023-10-08 07:33:00,3.0667,FILL,22.92,20
0x0000000b5174fc8aff9a5c36893a156f3eabedcb,SOL-USD,47580.18,4.437,SELL,2024-02-20 16:41:00,0.0367,FILL,-66.95,1
0x0000000551389fa7755f3966588373cc1ff49b78,ETH-USD,9525.71,3.0141,BUY,2023-10-15 15:43:00,3.2222,LIQUIDATION,954.13,1
0x00000015af8d4a99cc86b580e95fc0e88fb5d27b,ETH-USD,38870.83,2.0604,BUY,2024-05-05 16:02:00,-9.1371,PARTIAL_FILL,91.55,2
0x0000001be55ce8f6c0627a3f8732d7b047229389,BTC-USD,15569.75,0.9084,BUY,2024-08-09 23:42:00,1.9872,PARTIAL_FILL,971.66,10
0x0000001996afd21d4090bc75924c5ca98fadc1a6,ETH-USD,36430.9,2.3624,SELL,2023-10-18 05:39:00,-6.5887,LIQUIDATION,421.14,10
0x0000001313bab41888a24cb55eb61464382567b8,SOL-USD,43478.79,1.7199,BUY,2024-11-06 03:01:00,1.9307,FILL,-377.12,10
0x0000001c1945931529e3fa888685f25f1c11f735,DOGE-USD,49608.2,3.0315,SELL,2023-07-27 17:32:00,-0.4826,PARTIAL_FILL,700.36,2
0x0000001996afd21d4090bc75924c5ca98fadc1a6,ARB-USD,54128.89,2.701,BUY,2023-05-01 11:55:00,7.9394,PARTIAL_FILL,267.82,1
0x0000001be4698dd313586b2688c09d95c333e861,DOGE-USD,13846.23,4.0135,SELL,2023-02-14 08:30:00,-2.9896,PARTIAL_FILL,113.65,10
0x0000001996afd21d4090bc75924c5ca98fadc1a6,SOL-USD,15542.52,0.0373,SELL,2023-08-27 12:41:00,5.7884,PARTIAL_FILL,40.26,50
0x0000001be4698dd313586b2688c09d95c333e861,SOL-USD,21799.96,0.7823,SELL,2023-07-30 11:39:00,1.7074,LIQUIDATION,528.22,50
0x0000000e17717810bc2f834dfb4acf4781f631d4,ARB-USD,24852.37,3.9211,BUY,2023-10-10 09:36:00,-6.4256,PARTIAL_FILL,63.12,10
0x00000018112f41f0a975841523731034885f6e66,ARB-USD,51314.44,3.2998,BUY,2023-12-19 17:39:00,-5.4046,PARTIAL_FILL,33.46,50
0x0000000e17717810bc2f834dfb4acf4781f631d4,BTC-USD,23407.31,3.183,BUY,2024-12-14 02:16:00,6.4651,LIQUIDATION,646.96,1
